id,account_type,followersCount,friendsCount,statusesCount,favouritesCount,mediaCount,blue,word_count_mean,word_count_max,word_count_min,rt_count_max,rt_count_mean,like_count_mean,like_count_max,average_tweets_per_day,replyCount_mean,replyCount_max,unique_reply_count,hashtagCount_max,hashtagCount_mean,links_count_mean,photos_count_all_mean,photos_count_original_mean,videos_count_all_mean,videos_count_original_mean,mentionCount_mean,mentionCount_max,description_word_count,username_char_count,following_vs_followers_ratio,like_vs_tweet_ratio
3063979067.0,human,492.0,854.0,408.0,326.0,36.0,False,22.22222222222222,44.0,1.0,22.0,4.333333333333333,11.555555555555555,42.0,0.1918194640338505,0.5555555555555556,2.0,3.0,5.0,1.3888888888888888,0.3055555555555556,0.2777777777777778,0.4444444444444444,0.0277777777777777,0.0,2.4444444444444446,5.0,5,15,1.7357723577235773,1.2515337423312884
59808841.0,human,6323194.0,409.0,10617.0,4727.0,1101.0,True,34.94444444444444,56.0,5.0,4284.0,759.0555555555555,11081.222222222224,34617.0,1.9774632147513505,127.11111111111111,423.0,18.0,5.0,1.5263157894736843,0.0,0.3157894736842105,0.3333333333333333,0.1578947368421052,0.1111111111111111,0.7222222222222222,2.0,6,11,6.468250064761575e-05,2.246033425005289
15756974.0,human,18291.0,428.0,23670.0,1832.0,314.0,False,8.75,15.0,3.0,0.0,0.0,3.5,9.0,4.191606162564193,1.25,5.0,2.0,2.0,0.0476190476190476,0.1904761904761904,0.2857142857142857,0.0,0.0476190476190476,0.0,1.25,2.0,21,6,0.023399486086053252,12.920305676855895
1157143663.0,human,140396.0,99171.0,10123.0,95060.0,22.0,False,41.55555555555556,55.0,10.0,736.0,78.77777777777777,380.6111111111111,1778.0,2.4835623159960747,25.88888888888889,144.0,16.0,0.0,0.0,0.064516129032258,0.1290322580645161,0.0,0.0,0.0,0.2222222222222222,1.0,23,14,0.7063662782415453,0.10649063749211024
29400182.0,human,1104.0,2099.0,203718.0,10957.0,4775.0,False,11.0,22.0,0.0,16.0,8.0,17.0,34.0,37.18838992332968,0.5,1.0,2.0,1.0,0.0222222222222222,0.2,0.2222222222222222,0.5,0.0666666666666666,0.0,0.0,0.0,13,13,1.901268115942029,18.592497946518208
37002399.0,human,539072.0,133194.0,12156.0,3975.0,2055.0,True,65.85,291.0,2.0,19.0,4.3,22.85,129.0,2.2411504424778763,1.8,11.0,8.0,13.0,2.4482758620689653,0.2068965517241379,0.5517241379310345,0.75,0.1379310344827586,0.2,0.25,2.0,20,11,0.24708016739878902,3.0581132075471698
14982315.0,human,1728223.0,1260.0,3788.0,114057.0,669.0,True,18.666666666666668,60.0,3.0,10276.0,1544.9444444444443,14139.555555555557,74868.0,0.6550233442849732,549.7222222222222,3012.0,17.0,4.0,0.3548387096774194,0.1935483870967742,0.2258064516129032,0.2777777777777778,0.2580645161290322,0.3888888888888889,1.4444444444444444,4.0,17,9,0.0007290725791752569,0.03321146444321699
2282003642.0,human,484.0,599.0,3029.0,6207.0,167.0,False,18.15,41.0,5.0,0.0,0.0,1.4,15.0,0.8828329932964151,0.15,1.0,2.0,1.0,0.0888888888888888,0.1111111111111111,0.2222222222222222,0.0,0.0222222222222222,0.0,1.3,4.0,16,5,1.237603305785124,0.48799742226518444
305962189.0,bot,108.0,0.0,4289.0,2647.0,78.0,False,14.0,14.0,14.0,0.0,0.0,8.0,8.0,1.88031565103025,0.0,0.0,1.0,5.0,1.619047619047619,0.1428571428571428,0.9523809523809524,0.0,0.0,0.0,0.0,0.0,5,15,0.0,1.6203248961088024
1529388248.0,human,3288.0,4699.0,8897.0,17177.0,1421.0,False,11.928571428571429,47.0,1.0,0.0,0.0,1.1428571428571428,6.0,2.555140723721999,0.1428571428571428,2.0,2.0,8.0,1.5333333333333334,0.2,0.6666666666666666,0.7857142857142857,0.0333333333333333,0.0714285714285714,0.5,2.0,20,13,1.4291362530413625,0.5179600628747744
16817409.0,human,117.0,575.0,9398.0,12369.0,1043.0,False,16.57894736842105,54.0,1.0,0.0,0.0,0.8947368421052632,5.0,1.6645412681544456,0.3157894736842105,2.0,3.0,1.0,0.025,0.15,0.25,0.1052631578947368,0.05,0.0,0.5789473684210527,2.0,9,4,4.914529914529915,0.7598027326380468
701275454.0,bot,37.0,112.0,2624.0,1945.0,1.0,False,29.75,45.0,0.0,0.0,0.0,0.5,1.0,0.8913043478260869,0.25,1.0,2.0,5.0,0.6153846153846154,0.4230769230769231,0.2692307692307692,0.0,0.1153846153846153,0.25,0.75,1.0,8,12,3.027027027027027,1.3491002570694088
170171722.0,human,337802.0,603.0,21048.0,3082.0,1075.0,False,11.05,47.0,1.0,3.0,0.85,6.9,23.0,4.278918479365725,0.65,4.0,4.0,6.0,0.6,0.12,1.36,1.45,0.0,0.0,0.3,1.0,5,12,0.0017850693601577255,6.829331602855289
2284100936.0,bot,1524.0,651.0,270.0,1615.0,118.0,False,27.63636363636364,38.0,5.0,1.0,0.2727272727272727,0.5454545454545454,2.0,0.0774748923959827,0.0,0.0,1.0,1.0,0.0666666666666666,0.5,0.7333333333333333,1.0,0.0,0.0,0.2727272727272727,2.0,20,8,0.4271653543307087,0.16718266253869968
2227215693.0,human,183.0,113.0,10894.0,165597.0,55.0,False,7.894736842105263,20.0,1.0,0.0,0.0,0.2105263157894736,2.0,2.894261424017003,0.0,0.0,1.0,1.0,0.0434782608695652,0.0,0.0434782608695652,0.0,0.0869565217391304,0.0,0.1052631578947368,1.0,2,10,0.6174863387978142,0.06578621593386354
1678548306.0,bot,98966.0,96958.0,258951.0,798.0,1975.0,False,10.666666666666666,48.0,2.0,2751.0,230.16666666666663,75.58333333333333,851.0,67.75274725274726,30.08333333333333,347.0,5.0,1.0,0.027027027027027,0.0,0.0,0.0,0.027027027027027,0.0833333333333333,0.25,1.0,4,10,0.9797102035042338,324.5
23371095.0,human,1041.0,1729.0,65388.0,32093.0,3504.0,False,21.866666666666667,60.0,3.0,1.0,0.0666666666666666,1.4,10.0,11.880087209302326,0.6666666666666666,3.0,4.0,0.0,0.0,0.1621621621621621,0.1891891891891892,0.0,0.054054054054054,0.0666666666666666,3.2666666666666666,7.0,26,8,1.6609029779058597,2.037453650328732
7904622.0,human,813.0,3956.0,1951.0,95225.0,54.0,False,34.09090909090909,48.0,4.0,0.0,0.0,0.8181818181818182,3.0,0.3231737618022196,0.4545454545454545,1.0,2.0,0.0,0.0,0.037037037037037,0.3148148148148148,0.0,0.0,0.0,1.7272727272727273,3.0,19,8,4.865928659286593,0.020488317143607247
45285656.0,human,93091.0,58604.0,124262.0,30944.0,8058.0,True,13.4,30.0,5.0,69.0,14.2,65.4,321.0,22.93926527598301,10.8,51.0,3.0,3.0,0.0625,0.0833333333333333,0.1875,0.2,0.1041666666666666,0.0,0.6,2.0,28,8,0.6295345414701743,4.015705791106515
201891203.0,human,63071.0,935.0,60549.0,20297.0,6770.0,True,15.8,42.0,1.0,5.0,1.6666666666666667,26.8,93.0,12.296709991876524,4.6,30.0,6.0,2.0,0.0666666666666666,0.1,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,1.0,12,9,0.014824562794311174,2.9831502192442234
17079694.0,human,1939.0,2306.0,110027.0,51259.0,3561.0,False,29.0,36.0,22.0,0.0,0.0,113.5,167.0,19.57775800711744,32.0,64.0,2.0,1.0,0.0212765957446808,0.1914893617021276,0.2340425531914893,0.5,0.1489361702127659,0.0,1.0,1.0,8,11,1.189272821041774,2.1464913478608634
16031124.0,human,3156.0,2908.0,4966.0,10622.0,682.0,False,11.454545454545457,35.0,2.0,12.0,1.0909090909090908,14.818181818181818,156.0,0.8819037471141893,1.5454545454545454,15.0,3.0,4.0,0.3488372093023256,0.1860465116279069,0.2790697674418604,0.0,0.1395348837209302,0.0,1.3636363636363635,4.0,22,9,0.9214195183776933,0.4675202410092261
151297452.0,human,70.0,463.0,1792.0,43693.0,254.0,False,7.722222222222222,22.0,1.0,0.0,0.0,5.944444444444445,78.0,0.3545004945598417,0.0,0.0,1.0,1.0,0.0697674418604651,0.0232558139534883,0.3488372093023256,0.0,0.0465116279069767,0.0,1.0,1.0,14,15,6.614285714285714,0.041013434646282015
22322638.0,human,113947.0,34598.0,46527.0,3202.0,13212.0,False,5.6923076923076925,29.0,0.0,5.0,1.7692307692307692,6.769230769230769,21.0,8.4379760609358,0.3846153846153846,1.0,2.0,1.0,0.1666666666666666,0.6666666666666666,0.5,0.0769230769230769,0.0833333333333333,0.0,0.2307692307692307,1.0,1,8,0.3036323904973365,14.530605871330419
50634222.0,human,162.0,344.0,1851.0,1140.0,23.0,False,8.117647058823529,22.0,0.0,0.0,0.0,0.4117647058823529,3.0,0.3455937266616878,0.0,0.0,1.0,3.0,0.52,0.68,0.24,0.0,0.0,0.0,0.2352941176470588,1.0,20,14,2.123456790123457,1.6236842105263158
27041270.0,bot,647.0,2153.0,7645.0,2507.0,196.0,False,9.529411764705882,49.0,2.0,0.0,0.0,0.5294117647058824,2.0,1.4679339477726574,0.1176470588235294,1.0,2.0,1.0,0.0526315789473684,0.0,0.131578947368421,0.0,0.0,0.0,1.1176470588235294,2.0,7,9,3.3276661514683155,3.049461507778221
175152663.0,human,41.0,0.0,154.0,2.0,0.0,False,6.833333333333333,21.0,0.0,0.0,0.0,0.0,0.0,0.0610626486915146,0.0,0.0,1.0,0.0,0.0,0.7727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,11,8,0.0,77.0
304913975.0,bot,6539.0,284.0,18958.0,26.0,5397.0,False,21.84210526315789,35.0,4.0,0.0,0.0,0.2631578947368421,2.0,4.31648451730419,0.0,0.0,1.0,3.0,0.5652173913043478,0.8260869565217391,0.1739130434782608,0.2105263157894736,0.0,0.0,0.1578947368421052,1.0,14,12,0.04343171738797982,729.1538461538462
27827813.0,human,6605.0,1826.0,23864.0,11962.0,3298.0,False,24.823529411764707,47.0,3.0,12.0,1.5294117647058822,31.58823529411765,464.0,4.415171137835338,4.705882352941177,74.0,4.0,3.0,0.9583333333333334,0.625,0.5,0.5294117647058824,0.0416666666666666,0.0,2.588235294117647,6.0,22,13,0.2764572293716881,1.9949841163685003
94936708.0,bot,55.0,374.0,622.0,249.0,25.0,False,5.25,13.0,0.0,0.0,0.0,0.25,1.0,0.2074716477651768,0.0,0.0,1.0,3.0,0.2894736842105263,0.3157894736842105,0.4736842105263157,1.0,0.0263157894736842,0.0,0.0,0.0,5,14,6.8,2.497991967871486
3687095962.0,human,526.0,915.0,7069.0,21427.0,863.0,False,12.615384615384617,27.0,5.0,0.0,0.0,0.3076923076923077,2.0,2.26280409731114,0.2307692307692307,1.0,2.0,2.0,0.0930232558139534,0.0,0.3255813953488372,0.0769230769230769,0.0930232558139534,0.0,1.0,3.0,15,11,1.7395437262357414,0.32991086012974286
46440103.0,human,447540.0,107183.0,6165.0,3866.0,788.0,False,18.88888888888889,56.0,0.0,102.0,24.55555555555556,212.0,1075.0,1.13934577712068,6.833333333333333,28.0,11.0,9.0,0.9130434782608696,0.5652173913043478,0.217391304347826,0.2222222222222222,0.3043478260869565,0.2777777777777778,0.2222222222222222,2.0,9,15,0.23949367654287884,1.5946714950853595
23633576.0,human,88710.0,888.0,13842.0,444.0,421.0,False,23.46153846153846,51.0,5.0,1.0,0.0769230769230769,2.076923076923077,8.0,2.5167272727272727,0.4615384615384615,3.0,3.0,4.0,0.175,0.075,0.2,0.0,0.2,0.0,2.0,5.0,28,11,0.010010145417653027,31.175675675675677
1283235529.0,human,62.0,97.0,618.0,10.0,78.0,False,9.947368421052632,24.0,0.0,0.0,0.0,0.1578947368421052,1.0,0.2770058269834155,0.0,0.0,1.0,10.0,0.4761904761904761,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,15,13,1.564516129032258,61.8
316710626.0,human,120.0,742.0,379.0,2117.0,14.0,False,10.789473684210526,30.0,5.0,0.0,0.0,0.631578947368421,3.0,0.0842222222222222,0.2105263157894736,2.0,3.0,1.0,0.1136363636363636,0.0227272727272727,0.2954545454545454,0.1052631578947368,0.0227272727272727,0.0,1.7894736842105263,4.0,9,11,6.183333333333334,0.17902692489371752
14458598.0,human,1670.0,1329.0,63373.0,101406.0,7719.0,False,8.894736842105264,17.0,1.0,2.0,0.1578947368421052,2.421052631578948,9.0,10.87201921427346,0.3684210526315789,2.0,3.0,1.0,0.1111111111111111,0.0,0.1388888888888889,0.0526315789473684,0.1388888888888889,0.0526315789473684,0.4210526315789473,2.0,30,11,0.795808383233533,0.6249432972407944
14196465.0,human,8907.0,2752.0,110703.0,22124.0,7890.0,False,11.333333333333334,26.0,2.0,4773.0,795.5,886.5,5317.0,19.01786634598866,46.16666666666666,274.0,4.0,2.0,0.1351351351351351,0.1621621621621621,0.3783783783783784,1.3333333333333333,0.054054054054054,0.0,0.5,2.0,10,6,0.30897047266195127,5.0037515819924065
15507205.0,human,391.0,35.0,1772.0,4366.0,210.0,False,10.27777777777778,32.0,1.0,0.0,0.0,1.0555555555555556,9.0,0.3630403605818479,0.1666666666666666,1.0,2.0,3.0,0.2432432432432432,0.1351351351351351,0.0,0.0,0.1081081081081081,0.0,1.3888888888888888,6.0,9,15,0.08951406649616368,0.4058634906092533
157851427.0,human,681056.0,477692.0,49913.0,287.0,48148.0,True,19.35,49.0,9.0,97.0,71.75,62.8,89.0,9.907304485907106,1.65,5.0,6.0,1.0,0.05,0.0,0.45,0.45,0.55,0.55,0.75,6.0,16,11,0.7013990038998261,173.9128919860627
246456146.0,human,1499.0,3809.0,7272.0,239.0,1566.0,False,5.5,11.0,1.0,0.0,0.0,0.2,2.0,1.6228520419549208,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,13,2.541027351567712,30.426778242677823
75014036.0,human,3104928.0,430.0,23339.0,568.0,3472.0,True,6.0,14.0,0.0,3287.0,284.375,607.6875,5143.0,4.393637048192771,18.3125,190.0,8.0,1.0,0.1290322580645161,0.0,0.3225806451612903,0.25,0.032258064516129,0.0,0.0,0.0,6,7,0.00013848952375063127,41.08978873239437
29925273.0,human,176370.0,3598.0,21597.0,3705.0,3183.0,False,13.642857142857142,42.0,1.0,45.0,5.785714285714286,48.21428571428572,437.0,3.9475415828916094,2.642857142857143,19.0,6.0,4.0,0.4117647058823529,0.1470588235294117,0.2647058823529412,0.2142857142857142,0.2058823529411764,0.0714285714285714,1.1428571428571428,3.0,14,9,0.020400294834722457,5.82914979757085
18915240.0,human,1775293.0,1131.0,44516.0,2966.0,1921.0,True,7.6,19.0,1.0,3583.0,288.8,6014.3,104158.0,8.006474820143884,339.0,3815.0,15.0,3.0,0.1470588235294117,0.0294117647058823,0.1470588235294117,0.1,0.1470588235294117,0.1,0.2,2.0,11,9,0.0006370779358674878,15.008766014834794
395878312.0,bot,0.0,219.0,17.0,110.0,6.0,False,4.571428571428571,15.0,0.0,0.0,0.0,0.5714285714285714,4.0,0.0073945193562418,0.0,0.0,1.0,0.0,0.0,0.217391304347826,0.5217391304347826,0.8571428571428571,0.0434782608695652,0.0,0.2857142857142857,2.0,8,7,9999.0,0.15454545454545454
43556787.0,human,1186.0,1161.0,61910.0,130698.0,4386.0,False,24.6,50.0,2.0,3.0,0.4,5.8,44.0,11.411981566820277,0.8,5.0,3.0,0.0,0.0,0.125,0.375,0.2666666666666666,0.03125,0.0666666666666666,0.6666666666666666,4.0,24,12,0.978920741989882,0.4736874320953649
43032508.0,human,5194742.0,626.0,29207.0,3956.0,1914.0,True,16.157894736842106,35.0,0.0,48.0,25.789473684210527,103.57894736842104,368.0,6.07719517270079,26.94736842105263,65.0,15.0,2.0,0.1428571428571428,0.8571428571428571,0.0476190476190476,0.0526315789473684,0.0476190476190476,0.0,0.3157894736842105,2.0,13,8,0.00012050646596115841,7.382962588473205
16031679.0,human,29674.0,781.0,30768.0,9004.0,6231.0,False,39.05,51.0,21.0,7.0,2.7,16.1,55.0,5.398841902088086,0.4,3.0,4.0,3.0,1.7,0.75,1.3,1.3,0.05,0.05,0.25,1.0,23,4,0.026319336793152254,3.4171479342514437
55615436.0,human,6979.0,2081.0,34219.0,12593.0,5587.0,False,34.05882352941177,56.0,1.0,47.0,3.0,16.235294117647058,235.0,6.356864202117778,1.2352941176470589,11.0,4.0,4.0,0.34375,0.1875,0.375,0.2941176470588235,0.1875,0.2352941176470588,1.411764705882353,10.0,23,10,0.29818025505086687,2.7173032637179384
18391051.0,human,931137.0,566.0,375258.0,1014.0,98150.0,False,11.75,18.0,7.0,6.0,1.5,9.2,42.0,67.2505376344086,0.75,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4,0.000607858993896709,370.0769230769231
291807276.0,bot,135.0,118.0,23430.0,5736.0,148.0,False,23.0,23.0,23.0,1.0,1.0,2.0,2.0,4.995735607675906,3.0,3.0,1.0,0.0,0.0,0.0,0.2051282051282051,0.0,0.0,0.0,1.0,1.0,15,8,0.8740740740740741,4.084728033472803
272872377.0,bot,18.0,24.0,2855.0,2039.0,0.0,False,25.0,48.0,9.0,0.0,0.0,0.6666666666666666,1.0,0.7365841073271414,0.0,0.0,1.0,3.0,0.3666666666666666,0.5666666666666667,0.1333333333333333,0.0,0.0333333333333333,0.0,0.3333333333333333,1.0,20,12,1.3333333333333333,1.40019617459539
156540989.0,human,1428.0,2397.0,21564.0,35647.0,957.0,False,14.0625,37.0,1.0,0.0,0.0,0.4375,2.0,4.299900299102692,0.0625,1.0,2.0,4.0,0.1470588235294117,0.088235294117647,0.1764705882352941,0.0625,0.1176470588235294,0.0,1.0625,2.0,20,8,1.6785714285714286,0.6049316913064213
15245376.0,human,128149.0,52751.0,59527.0,905.0,689.0,False,29.318181818181817,55.0,6.0,82.0,5.954545454545454,23.545454545454547,231.0,10.332754730081582,4.227272727272728,47.0,7.0,0.0,0.0,0.0975609756097561,0.1951219512195122,0.0454545454545454,0.0,0.0,1.2272727272727273,4.0,13,9,0.41163801512302084,65.7756906077348
156016720.0,human,880.0,566.0,75300.0,50039.0,189.0,False,10.72222222222222,32.0,4.0,0.0,0.0,0.0555555555555555,1.0,14.92862807295797,0.2222222222222222,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8,0.6431818181818182,1.5048262355362818
1265934451.0,bot,297.0,372.0,61747.0,93852.0,230.0,False,11.2,26.0,2.0,4.0,1.2,1.4,4.0,15.417478152309611,0.2,1.0,2.0,1.0,0.0227272727272727,0.0454545454545454,0.4090909090909091,0.2,0.3409090909090909,0.0,0.4,1.0,15,9,1.2525252525252526,0.6579188509568257
180396151.0,human,4137100.0,323.0,18985.0,440.0,1242.0,True,25.444444444444443,68.0,1.0,861.0,318.22222222222223,650.7777777777778,1974.0,3.844673957067639,39.44444444444444,88.0,9.0,8.0,1.90625,0.09375,0.46875,0.4444444444444444,0.375,0.3333333333333333,0.2222222222222222,2.0,15,13,7.807401319765053e-05,43.14772727272727
278175882.0,human,114934.0,2995.0,11377.0,36063.0,763.0,False,15.285714285714286,37.0,2.0,20.0,4.285714285714286,23.714285714285715,76.0,2.396166807076664,4.428571428571429,23.0,4.0,1.0,0.048780487804878,0.1707317073170731,0.2195121951219512,0.2857142857142857,0.073170731707317,0.0,1.8571428571428568,5.0,11,5,0.026058433535768356,0.3154756953109836
16031927.0,human,1201393.0,3376.0,215808.0,36886.0,16789.0,True,16.625,47.0,1.0,378.0,71.75,345.125,1195.0,37.86105263157895,50.375,232.0,8.0,0.0,0.0,0.0588235294117647,0.3235294117647059,0.375,0.4705882352941176,0.0,0.25,1.0,10,5,0.0028100713088889313,5.8506750528655855
14196936.0,human,634.0,486.0,73969.0,69642.0,1065.0,False,9.571428571428571,21.0,0.0,0.0,0.0,0.1428571428571428,1.0,12.624850657108722,0.0,0.0,1.0,2.0,0.1395348837209302,0.2325581395348837,0.2558139534883721,0.0,0.1162790697674418,0.0,0.4285714285714285,1.0,3,8,0.7665615141955836,1.062132046753396
132686042.0,human,833.0,2281.0,40976.0,20342.0,4162.0,False,18.25,19.0,17.0,0.0,0.0,1.75,6.0,8.031360250882008,0.25,1.0,2.0,0.0,0.0,0.2368421052631578,0.5789473684210527,0.0,0.0263157894736842,0.0,0.25,1.0,8,9,2.7382953181272507,2.0143545374102843
2884673774.0,bot,1207.0,2573.0,1356.0,787.0,419.0,False,30.55,47.0,4.0,1.0,0.05,1.75,4.0,0.4125342257377548,0.15,2.0,3.0,6.0,0.6956521739130435,0.391304347826087,0.4347826086956521,0.4,0.0434782608695652,0.05,0.25,2.0,8,6,2.131731565865783,1.7229987293519695
78684416.0,human,626598.0,27.0,22248.0,5.0,2.0,False,8.9,16.0,2.0,10.0,3.3,63.8,246.0,4.366633954857703,21.4,103.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,10,4.308982792795381e-05,4449.6
300196108.0,human,1010.0,1026.0,7779.0,11716.0,809.0,False,11.375,25.0,4.0,16.0,2.375,46.0,269.0,1.6526449968132568,2.125,15.0,3.0,3.0,0.7619047619047619,0.0476190476190476,0.8571428571428571,0.0,0.0476190476190476,0.0,2.0,6.0,16,12,1.0158415841584159,0.6639638101741209
2309005603.0,human,609.0,2139.0,3341.0,28341.0,247.0,False,27.476190476190474,47.0,10.0,15.0,0.9047619047619048,27.142857142857142,539.0,0.8971535982814178,0.4285714285714285,6.0,3.0,2.0,0.7714285714285715,0.0857142857142857,0.0571428571428571,0.0,0.5142857142857142,0.8571428571428571,3.0476190476190474,5.0,21,7,3.5123152709359604,0.11788574856215377
15245652.0,human,19799.0,3626.0,37209.0,46.0,288.0,False,14.15,18.0,8.0,2.0,0.2,0.1,2.0,6.457653592502603,0.05,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,14,0.18314056265467954,808.8913043478261
33857883.0,human,1163050.0,160.0,37767.0,16.0,2068.0,True,37.1764705882353,121.0,3.0,1360.0,578.0588235294117,6294.470588235294,15082.0,6.91196925329429,302.94117647058823,989.0,17.0,0.0,0.0,0.1363636363636363,0.1363636363636363,0.1764705882352941,0.0454545454545454,0.0,0.0,0.0,4,10,0.00013756932204118483,2360.4375
